house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
武侯-武侯祠-彩虹花园,117.54㎡,东南,3室2厅2卫,中楼层（7层）,3400 元/月,CD2730347068827631616,2021-06-27,104.058834,30.657352,整租,//权属核验/精装/双卫生间/随时看房/,无,租用车位,民水,民电,有,自采暖,2021-07-02 19:28:23,成都
武侯-桐梓林-芳草地,141.43㎡,南,3室1厅2卫,中楼层（8层）,4500 元/月,CD2714548898852519936,2021-06-27,104.070411,30.61991,整租,//权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:28:29,成都
武侯-红牌楼-泰基南棠,75.88㎡,南,2室1厅1卫,中楼层（16层）,3000 元/月,CD2675191417369788416,2021-07-01,104.034727,30.640999,整租,//权属核验/近地铁/精装/随时看房/,有,租用车位,民水,民电,有,自采暖,2021-07-02 19:28:32,成都
武侯-玉林-华宇蓉国府,55.14㎡,东,1室1厅1卫,中楼层（27层）,3400 元/月,CD2819426220469927936,2021-07-01,104.071518,30.634446,整租,//权属核验/业主自荐/新上/精装/,有,租用车位,民水,民电,有,自采暖,2021-07-02 19:28:37,成都
武侯-川大-棕榈花园,85.25㎡,南,2室1厅1卫,中楼层（18层）,2800 元/月,CD2753621306434912256,2021-07-01,104.08495,30.627004,整租,//权属核验/,有,免费使用,民水,民电,有,暂无数据,2021-07-02 19:28:42,成都
武侯-火车南站-绿地GIC,107.27㎡,东南南,3室1厅2卫,中楼层（45层）,5500 元/月,CD2780302966849011712,2021-07-01,104.085055,30.625356,整租,//权属核验/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:28:46,成都
武侯-川大-海蓉新邨,55.13㎡,南,2室1厅1卫,低楼层（7层）,1800 元/月,CD2755642081375961088,2021-06-27,104.089832,30.62791,整租,//权属核验/,无,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:28:54,成都
武侯-双楠-香月楠岸,89.57㎡,南,2室1厅2卫,低楼层（21层）,3500 元/月,CD2794203497984434176,2021-06-27,104.047121,30.653259,整租,//权属核验/近地铁/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有,自采暖,2021-07-02 19:29:02,成都
武侯-外双楠-嘉瑞苑二期,129.53㎡,南,3室2厅2卫,低楼层（6层）,3000 元/月,CD2782413025930919936,2021-07-01,104.02111509,30.65541985,整租,//权属核验/近地铁/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:29:07,成都
武侯-五大花园-正基城市主场,60.50㎡,东南,2室2厅1卫,中楼层（20层）,2600 元/月,CD2819575701815173120,2021-06-30,104.01460242,30.65525074,整租,//权属核验/新上/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:29:11,成都
武侯-五大花园-龙湖金楠天街,77.00㎡,东南,2室1厅1卫,低楼层（24层）,2700 元/月,CD2816738007426801664,2021-06-30,104.001737,30.653101,整租,/权属核验/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:29:19,成都
武侯-五大花园-金林俊景,76.73㎡,东,2室1厅1卫,中楼层（16层）,3000 元/月,CD2817946380134522880,2021-07-01,104.014503,30.656988,整租,/权属核验/新上/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:29:23,成都
武侯-五大花园-双楠格调,35.12㎡,南,1室0厅1卫,中楼层（13层）,1500 元/月,CD2818175236753858560,2021-06-27,104.015176,30.64321,整租,/权属核验/新上/近地铁/精装/随时看房/,有,租用车位,商水,民电,无,暂无数据,2021-07-02 19:29:29,成都
武侯-五大花园-双楠格调,35.36㎡,东南,1室0厅1卫,高楼层（13层）,1400 元/月,CD2818683043059859456,2021-06-30,104.015176,30.64321,整租,/权属核验/新上/近地铁/,有,租用车位,商水,民电,无,暂无数据,2021-07-02 19:29:38,成都
武侯-五大花园-正基城市主场,55.70㎡,东,2室1厅1卫,中楼层（19层）,2500 元/月,CD2581675816362713088,2021-06-22,104.01460242,30.65525074,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:29:42,成都
武侯-五大花园-清水苑,158.00㎡,东,4室2厅1卫,高楼层（22层）,2800 元/月,CD2660234761737338880,2021-06-29,103.997197,30.659542,整租,/权属核验/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:29:48,成都
武侯-五大花园-园中园北苑,118.73㎡,东南,3室1厅2卫,中楼层（7层）,1900 元/月,CD2751297857347649536,2021-06-27,104.007832,30.650989,整租,//权属核验/双卫生间/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:29:54,成都
武侯-五大花园-瑞泰锦城,100.64㎡,南,3室2厅1卫,高楼层（16层）,2900 元/月,CD2816511577723764736,2021-06-29,104.004941,30.654587,整租,//权属核验/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:30:02,成都
